,word,frequency
1792,insulting,1
1793,ver,1
1794,guests,1
1795,roast,1
1796,describe,1
1797,mix,1
1798,option,1
1799,form,1
1800,calls,1
1801,lie,1
1802,sandwiches,1
1803,definition,1
1804,shitty,1
1805,mixtos,1
1806,set,1
1807,inch,1
1808,bubbling,1
1809,square,1
1810,pushed,1
1811,awaygarbage,1
1812,honest,1
1813,likely,1
1814,disneyesque,1
1815,appearance,1
1816,substance,1
1817,featured,1
1818,network,1
1819,flag,1
1820,oftentimes,1
1821,hyped,1
1822,connoisseur,1
1823,diners,1
1824,country,1
1825,personally,1
1826,light,1
1827,crisp,1
1828,edge,1
1829,milquetoast,1
1830,reading,1
1831,remnants,1
1832,hurriedly,1
1833,wiped,1
1834,sticky,1
1835,croissant,1
1836,hubby,1
1837,send,1
1838,hubbys,1
1839,suppose,1
1840,huffily,1
1841,yesmmmm,1
1842,okayhad,1
1843,rated,1
1844,die,1
1845,deli,1
1846,combo,1
1847,nearly,1
1848,impossible,1
1849,touching,1
1850,press,1
1851,strangers,1
1852,pushing,1
1853,struggling,1
1854,glimpse,1
1855,convoluted,1
1856,assuming,1
1857,counters,1
1858,series,1
1859,crowd,1
1860,eventually,1
1861,trays,1
1862,carry,1
1863,ordersim,1
1864,cast,1
1865,guard,1
1866,uncomfortably,1
1867,knocked,1
1868,hands,1
1869,forget,1
1870,speaking,1
1871,scrambling,1
1872,skipped,1
1873,810,1
1874,whilst,1
1875,growing,1
1876,vodka,1
1877,necessary,1
1878,mist,1
1879,fans,1
1880,concept,1
1881,agitate,1
1882,napkins,1
1883,parchment,1
1884,paper,1
1885,foodssuch,1
1886,keeping,1
1887,hair,1
1888,droplets,1
1889,blow,1
1890,directly,1
1891,wheelchair,1
1892,somehow,1
1893,mass,1
1894,handicap,1
1895,spaces,1
1896,park,1
1897,rear,1
1898,disabled,1
1899,veteran,1
1900,environment,1
1901,uneasy,1
1902,invasion,1
1903,anxious,1
1904,inaccessibility,1
1905,entrance,1
1906,exit,1
1907,sheer,1
1908,doors,1
1909,maze,1
1910,handicapped,1
1911,regard,1
1912,surroundings,1
1913,logistical,1
1914,nightmare,1
1915,enjoyment,1
1916,continuing,1
1917,patronage,1
1918,systems,1
1919,enjoymostly,1
1920,frustrating,1
1921,overlook,1
1922,hostwaiter,1
1923,accommodating,1
1924,13,1
1925,hearty,1
1926,entree,1
1927,sea,1
1928,weed,1
1929,nasty,1
1930,ginger,1
1931,pink,1
1932,21,1
1933,accompanied,1
1934,risotto,1
1935,flavored,1
1936,overpowering,1
1937,lived,1
1938,japan,1
1939,studied,1
1940,language,1
1941,culture,1
1942,eleven,1
1943,chick,1
1944,works,1
1945,retarded,1
1946,spacey,1
1947,fck,1
1948,dosent,1
1949,attention,1
1950,iv,1
1951,pho,1
1952,funky,1
1953,wanst,1
1954,broth,1
1955,tofu,1
1956,satisfied,1
1957,servers,1
1958,frustration,1
1959,afternoon,1
1960,thankfully,1
1961,lady,1
1962,grab,1
1963,grande,1
1964,digging,1
1965,realized,1
1966,67,1
1967,sort,1
1968,bagcontainer,1
1969,whoever,1
1970,realize,1
1971,defeats,1
1972,maintains,1
1973,philadelphia,1
1974,pizzas,1
1975,dough,1
1976,turning,1
1977,omelette,1
1978,onions,1
1979,avocado,1
1980,overallthe,1
1981,mainly,1
1982,visited,1
1983,occasions,1
1984,thoroughly,1
1985,joking,1
1986,regulars,1
1987,resulted,1
1988,bet,1
1989,vanilla,1
1990,starbucks,1
1991,consistent,1
1992,checker,1
1993,bagging,1
1994,pack,1
1995,250,1
1996,spoke,1
1997,fault,1
1998,bag,1
1999,recommended,1
2000,agents,1
2001,complain,1
2002,favor,1
2003,factory,1
2004,mile,1
2005,road,1
2006,ny,1
2007,dunkin,1
2008,partake,1
2009,barits,1
2010,bagelsmeh,1
2011,seek,1
2012,cubes,1
2013,onto,1
2014,redeeming,1
2015,nicely,1
2016,dukes,1
2017,step,1
2018,game,1
2019,man,1
2020,diner,1
2021,blueberry,1
2022,oozing,1
2023,silver,1
2024,dollar,1
2025,kid,1
2026,duped,1
2027,visitors,1
2028,till,1
2029,patiently,1
2030,awaited,1
2031,view,1
2032,watch,1
2033,pride,1
2034,sampler,1
2035,base,1
2036,tender,1
2037,spectacular,1
2038,photo,1
2039,posted,1
2040,sliver,1
2041,pat,1
2042,dadeos,1
2043,tastier,1
2044,burnt,1
2045,juicy,1
2046,contained,1
2047,scallops,1
2048,oyster,1
2049,sight,1
2050,malt,1
2051,vinegar,1
2052,supplied,1
2053,apart,1
2054,edible,1
2055,bring,1
2056,retail,1
2057,coolers,1
2058,choices,1
2059,lobster,1
2060,crab,1
2061,tanks,1
2062,wonderful,1
2063,purity,1
2064,newfie,1
2065,jiggs,1
2066,difference,1
2067,feed,1
2068,family,1
2069,virtually,1
2070,center,1
2071,edges,1
2072,breaded,1
2073,bone,1
2074,course,1
2075,idiot,1
2076,fluke,1
2077,breast,1
2078,usual,1
2079,whats,1
2080,otherwise,1
2081,ahead,1
2082,75,1
2083,lackluster,1
2084,tonight,1
2085,forced,1
2086,comparable,1
2087,teeny,1
2088,pet,1
2089,farm,1
2090,state,1
2091,bat,1
2092,cashier,1
2093,assume,1
2094,nobody,1
2095,smile,1
2096,hype,1
2097,alcohol,1
2098,fun,1
