,word,frequency
1775,facing,1
1776,floor,1
1777,viewed,1
1778,tired,1
1779,remove,1
1780,email,1
1781,booked,1
1782,clothes,1
1783,concierge,1
1784,looked,1
1785,welcome,1
1786,guests,1
1787,smile,1
1788,doorman,1
1789,desk,1
1790,prompt,1
1791,previously,1
1792,similar,1
1793,quinta,1
1794,stiff,1
1795,limp,1
1796,chewy,1
1797,stayed,1
1798,included,1
1799,hint,1
1800,cooks,1
1801,croissants,1
1802,daily,1
1803,quarter,1
1804,rooms,1
1805,drain,1
1806,shower,1
1807,leaving,1
1808,standing,1
1809,inch,1
1810,sent,1
1811,maintenance,1
1812,repaired,1
1813,slept,1
1814,staying,1
1815,neighborhood,1
1816,slinger,1
1817,hamburger,1
1818,chunks,1
1819,communal,1
1820,bold,1
1821,fanatic,1
1822,whenever,1
1823,ready,1
1824,researching,1
1825,shops,1
1826,todo,1
1827,list,1
1828,realize,1
1829,obsessionaddiction,1
1830,unhealthy,1
1831,extreme,1
1832,known,1
1833,imagine,1
1834,yelp,1
1835,reading,1
1836,convinced,1
1837,creole,1
1838,creamery,1
1839,certainly,1
1840,identical,1
1841,basil,1
1842,coconut,1
1843,lavender,1
1844,sister,1
1845,rose,1
1846,offered,1
1847,youd,1
1848,theyd,1
1849,distinguishable,1
1850,alas,1
1851,neither,1
1852,difference,1
1853,subtle,1
1854,creaminess,1
1855,texture,1
1856,status,1
1857,rich,1
1858,smooth,1
1859,wowed,1
1860,book,1
1861,traditional,1
1862,stronger,1
1863,weird,1
1864,annoying,1
1865,pet,1
1866,agree,1
1867,lone,1
1868,1st,1
1869,staffing,1
1870,dysfunctional,1
1871,merchandising,1
1872,matters,1
1873,centerstore,1
1874,packaged,1
1875,product,1
1876,competitive,1
1877,merchants,1
1878,perks,1
1879,convenience,1
1880,perk,1
1881,lancaster,1
1882,steaks,1
1883,grill,1
1884,cuts,1
1885,reasonably,1
1886,situation,1
1887,cars,1
1888,task,1
1889,gone,1
1890,hectic,1
1891,crowded,1
1892,starbucks,1
1893,duncan,1
1894,cut,1
1895,vibrant,1
1896,colors,1
1897,bloody,1
1898,mary,1
1899,replace,1
1900,min,1
1901,bills,1
1902,credit,1
1903,cards,1
1904,payments,1
1905,picky,1
1906,pepper,1
1907,orange,1
1908,smothering,1
1909,deserved,1
1910,dollar,1
1911,sign,1
1912,pricy,1
1913,double,1
1914,cumbre,1
1915,plaza,1
1916,offer,1
1917,tastes,1
1918,trucks,1
1919,celebrity,1
1920,genius,1
1921,experienced,1
1922,8042013,1
1923,decided,1
1924,square,1
1925,four,1
1926,suited,1
1927,cramped,1
1928,wines,1
1929,cabernet,1
1930,sauvignon,1
1931,malbec,1
1932,salmone,1
1933,campagnolo,1
1934,mash,1
1935,salmon,1
1936,definately,1
1937,overcooked,1
1938,saltimbocca,1
1939,hill,1
1940,august,1
1941,2013,1
